session_id,product_id,category,timestamp
S00187,P0040,Food,2025-09-07 21:11:00
S00187,P0195,Fashion,2025-09-06 21:12:00
S00187,P0236,Baby,2025-09-02 07:27:00
S00187,P0171,Books,2025-09-03 06:26:00
S00188,P0091,Food,2025-09-03 21:48:00
S00188,P0065,Food,2025-09-01 11:11:00
S00188,P0192,Food,2025-09-05 16:57:00
S00189,P0109,Books,2025-09-06 06:10:00
S00189,P0065,Food,2025-09-06 12:36:00
S00189,P0174,Fashion,2025-09-04 13:24:00
S00190,P0198,Food,2025-09-04 07:37:00
S00190,P0133,Electronics,2025-09-03 17:00:00
S00191,P0135,Fashion,2025-09-05 20:21:00
S00191,P0039,Fashion,2025-09-05 10:16:00
S00191,P0161,Books,2025-09-01 08:43:00
S00191,P0097,Baby,2025-09-02 15:53:00
S00191,P0151,Baby,2025-09-02 19:13:00
S00192,P0267,Electronics,2025-09-07 21:45:00
S00193,P0155,Fashion,2025-09-06 00:40:00
S00193,P0213,Food,2025-09-05 19:37:00
S00193,P0103,Baby,2025-09-05 07:10:00
S00193,P0098,Electronics,2025-09-04 15:20:00
S00193,P0176,Fashion,2025-09-05 12:13:00
S00194,P0156,Fashion,2025-09-02 23:58:00
S00194,P0187,Baby,2025-09-03 21:03:00
S00194,P0208,Books,2025-09-03 12:44:00
S00195,P0012,Fashion,2025-09-01 21:16:00
S00196,P0064,Baby,2025-09-01 05:02:00
S00196,P0087,Electronics,2025-09-01 10:38:00
S00196,P0001,Baby,2025-09-01 00:55:00
S00196,P0283,Baby,2025-09-07 01:17:00
S00197,P0128,Electronics,2025-09-06 15:50:00
S00197,P0051,Food,2025-09-02 11:25:00
S00198,P0093,Baby,2025-09-01 06:04:00
S00198,P0019,Electronics,2025-09-05 17:29:00
S00199,P0286,Fashion,2025-09-04 13:26:00
S00199,P0133,Baby,2025-09-04 13:22:00
S00199,P0043,Books,2025-09-02 03:26:00
S00200,P0108,Electronics,2025-09-05 01:50:00
S00200,P0261,Baby,2025-09-02 01:31:00
S00200,P0119,Baby,2025-09-06 16:12:00
S00201,P0100,Food,2025-09-06 07:53:00
S00201,P0180,Fashion,2025-09-05 19:49:00
S00202,P0177,Books,2025-09-02 07:46:00
S00202,P0066,Baby,2025-09-03 03:26:00
S00202,P0020,Baby,2025-09-06 15:52:00
S00203,P0137,Food,2025-09-07 04:25:00
S00203,P0252,Food,2025-09-01 17:42:00
S00203,P0176,Books,2025-09-02 08:56:00
S00203,P0201,Electronics,2025-09-01 21:36:00
S00203,P0046,Books,2025-09-05 07:49:00
S00204,P0152,Food,2025-09-01 02:05:00
S00204,P0276,Food,2025-09-04 05:12:00
S00205,P0272,Books,2025-09-03 11:56:00
S00206,P0115,Baby,2025-09-05 06:48:00
S00206,P0107,Baby,2025-09-07 19:15:00
S00206,P0211,Baby,2025-09-06 06:01:00
S00206,P0179,Fashion,2025-09-06 17:38:00
S00207,P0026,Fashion,2025-09-07 12:01:00
S00208,P0091,Food,2025-09-03 22:06:00
S00208,P0200,Fashion,2025-09-07 17:25:00
S00208,P0242,Fashion,2025-09-06 12:23:00
S00208,P0102,Food,2025-09-05 18:51:00
S00209,P0087,Books,2025-09-02 17:12:00
S00209,P0040,Electronics,2025-09-02 21:39:00
S00209,P0212,Fashion,2025-09-04 18:01:00
S00210,P0042,Food,2025-09-01 14:36:00
S00210,P0146,Fashion,2025-09-03 15:32:00
S00211,P0240,Baby,2025-09-07 14:24:00
S00212,P0038,Fashion,2025-09-02 04:53:00
S00212,P0039,Books,2025-09-02 02:45:00
S00212,P0091,Electronics,2025-09-04 21:42:00
S00212,P0272,Electronics,2025-09-05 16:47:00
S00212,P0113,Fashion,2025-09-05 20:26:00
S00213,P0143,Food,2025-09-06 20:34:00
S00214,P0193,Electronics,2025-09-07 07:51:00
S00214,P0214,Baby,2025-09-04 17:02:00
S00214,P0077,Books,2025-09-01 00:05:00
S00214,P0222,Books,2025-09-06 04:49:00
S00214,P0270,Food,2025-09-07 00:19:00
S00215,P0075,Fashion,2025-09-06 16:35:00
S00215,P0268,Fashion,2025-09-05 03:26:00
S00215,P0059,Books,2025-09-07 03:17:00
S00215,P0036,Fashion,2025-09-01 01:57:00
S00216,P0298,Electronics,2025-09-02 18:31:00
S00217,P0052,Food,2025-09-04 20:40:00
S00217,P0089,Food,2025-09-03 23:29:00
S00217,P0114,Fashion,2025-09-01 14:06:00
S00218,P0113,Baby,2025-09-05 09:16:00
S00218,P0204,Fashion,2025-09-05 11:49:00
S00218,P0230,Books,2025-09-07 11:33:00
S00219,P0153,Books,2025-09-07 04:35:00
S00219,P0128,Baby,2025-09-01 03:44:00
S00219,P0120,Food,2025-09-03 22:08:00
S00219,P0157,Fashion,2025-09-05 08:43:00
S00220,P0136,Books,2025-09-05 07:53:00
S00221,P0039,Books,2025-09-02 07:57:00
S00221,P0242,Food,2025-09-03 22:34:00
S00221,P0204,Food,2025-09-05 20:28:00
S00221,P0255,Food,2025-09-02 09:46:00
S00221,P0034,Baby,2025-09-03 14:24:00
S00222,P0005,Electronics,2025-09-01 00:09:00
S00222,P0088,Books,2025-09-01 04:20:00
S00223,P0058,Food,2025-09-02 12:59:00
S00223,P0097,Food,2025-09-05 21:21:00
S00224,P0269,Food,2025-09-04 16:07:00
S00224,P0149,Baby,2025-09-02 02:59:00
S00224,P0086,Fashion,2025-09-06 21:52:00
S00224,P0295,Baby,2025-09-01 22:22:00
S00224,P0115,Electronics,2025-09-02 23:12:00
S00225,P0162,Electronics,2025-09-02 09:14:00
S00226,P0011,Baby,2025-09-07 11:10:00
S00226,P0300,Food,2025-09-06 13:04:00
S00226,P0277,Food,2025-09-02 02:44:00
S00227,P0236,Fashion,2025-09-01 03:55:00
S00227,P0223,Fashion,2025-09-02 07:48:00
S00227,P0221,Baby,2025-09-06 22:47:00
S00227,P0120,Baby,2025-09-03 10:50:00
S00228,P0062,Books,2025-09-02 19:55:00
S00229,P0085,Fashion,2025-09-07 18:42:00
S00229,P0070,Food,2025-09-02 18:40:00
S00229,P0292,Electronics,2025-09-04 18:15:00
S00230,P0114,Baby,2025-09-05 03:11:00
S00230,P0148,Books,2025-09-04 19:08:00
S00230,P0046,Food,2025-09-06 13:27:00
S00230,P0242,Electronics,2025-09-07 07:04:00
S00231,P0259,Baby,2025-09-05 10:53:00
S00231,P0239,Books,2025-09-05 19:41:00
S00231,P0259,Food,2025-09-07 14:26:00
S00231,P0180,Food,2025-09-04 08:20:00
S00231,P0187,Food,2025-09-03 00:18:00
S00232,P0127,Food,2025-09-01 01:17:00
S00232,P0274,Baby,2025-09-06 06:17:00
S00232,P0232,Fashion,2025-09-03 22:27:00
S00233,P0149,Food,2025-09-01 17:45:00
S00234,P0296,Baby,2025-09-07 14:30:00
S00235,P0285,Books,2025-09-06 10:04:00
S00235,P0050,Books,2025-09-05 13:25:00
S00235,P0125,Books,2025-09-05 03:44:00
S00236,P0136,Fashion,2025-09-02 21:12:00
S00237,P0055,Food,2025-09-01 20:48:00
S00238,P0219,Electronics,2025-09-02 09:17:00
S00238,P0090,Books,2025-09-03 13:27:00
S00239,P0245,Books,2025-09-02 08:50:00
S00239,P0015,Books,2025-09-06 19:49:00
S00239,P0023,Food,2025-09-05 00:05:00
S00240,P0287,Fashion,2025-09-01 20:02:00
S00240,P0121,Books,2025-09-06 15:35:00
S00240,P0035,Books,2025-09-04 20:47:00
S00241,P0025,Books,2025-09-04 23:42:00
S00241,P0156,Books,2025-09-05 00:28:00
S00241,P0292,Food,2025-09-04 18:08:00
S00241,P0138,Books,2025-09-07 00:29:00
S00242,P0082,Fashion,2025-09-01 06:59:00
S00242,P0273,Electronics,2025-09-02 12:44:00
S00242,P0287,Baby,2025-09-01 18:40:00
S00243,P0169,Fashion,2025-09-01 15:50:00
S00243,P0262,Electronics,2025-09-02 14:56:00
S00243,P0293,Baby,2025-09-04 17:33:00
S00243,P0256,Baby,2025-09-02 13:23:00
S00243,P0264,Food,2025-09-02 20:05:00
S00244,P0095,Electronics,2025-09-04 04:52:00
S00244,P0257,Food,2025-09-02 07:05:00
S00245,P0297,Books,2025-09-05 04:28:00
S00246,P0173,Baby,2025-09-05 09:59:00
S00246,P0043,Baby,2025-09-06 11:03:00
S00246,P0278,Baby,2025-09-03 05:48:00
S00246,P0233,Books,2025-09-03 13:59:00
S00247,P0217,Books,2025-09-02 15:31:00
S00247,P0017,Books,2025-09-03 00:11:00
S00247,P0222,Baby,2025-09-03 14:36:00
S00247,P0291,Baby,2025-09-03 22:25:00
S00247,P0051,Books,2025-09-01 01:34:00
S00248,P0133,Books,2025-09-05 18:58:00
S00248,P0276,Fashion,2025-09-01 13:13:00
S00248,P0185,Electronics,2025-09-02 11:16:00
S00249,P0139,Books,2025-09-05 06:46:00
S00249,P0222,Baby,2025-09-01 13:34:00
S00249,P0244,Baby,2025-09-01 05:45:00
S00249,P0268,Electronics,2025-09-06 22:34:00
S00250,P0216,Electronics,2025-09-06 09:43:00
S00250,P0160,Food,2025-09-01 16:24:00
S00250,P0024,Electronics,2025-09-06 09:50:00
S00250,P0253,Electronics,2025-09-07 19:51:00
S00251,P0155,Books,2025-09-03 10:51:00
S00251,P0009,Electronics,2025-09-05 23:07:00
S00251,P0216,Books,2025-09-04 02:11:00
S00251,P0030,Electronics,2025-09-03 16:36:00
S00252,P0205,Books,2025-09-07 02:35:00
S00252,P0088,Books,2025-09-05 04:24:00
S00253,P0127,Food,2025-09-05 23:56:00
S00253,P0206,Electronics,2025-09-03 08:08:00
S00253,P0075,Baby,2025-09-03 15:17:00
S00254,P0279,Food,2025-09-02 05:52:00
S00254,P0196,Food,2025-09-04 23:32:00
S00254,P0156,Food,2025-09-03 09:56:00
S00255,P0018,Food,2025-09-02 03:25:00
S00255,P0050,Food,2025-09-07 12:37:00
S00256,P0153,Electronics,2025-09-03 03:12:00
S00257,P0053,Food,2025-09-04 11:51:00
S00257,P0046,Food,2025-09-02 21:08:00
S00257,P0067,Fashion,2025-09-05 22:32:00
S00258,P0243,Books,2025-09-06 19:53:00
S00258,P0255,Books,2025-09-03 10:27:00
S00258,P0093,Food,2025-09-05 11:36:00
S00258,P0065,Electronics,2025-09-03 22:12:00
S00258,P0028,Books,2025-09-06 12:50:00
S00259,P0131,Electronics,2025-09-01 08:56:00
S00259,P0126,Books,2025-09-02 03:05:00
S00259,P0227,Food,2025-09-06 12:53:00
S00259,P0294,Food,2025-09-06 22:57:00
S00260,P0266,Books,2025-09-07 00:26:00
S00260,P0096,Fashion,2025-09-06 23:29:00
S00261,P0130,Baby,2025-09-03 12:00:00
S00261,P0044,Baby,2025-09-05 17:03:00
S00261,P0109,Electronics,2025-09-07 08:26:00
S00262,P0006,Food,2025-09-01 20:05:00
S00262,P0215,Baby,2025-09-02 09:10:00
S00262,P0048,Fashion,2025-09-04 16:19:00
S00262,P0012,Books,2025-09-03 11:32:00
S00263,P0043,Books,2025-09-05 09:20:00
S00264,P0015,Baby,2025-09-04 07:17:00
S00264,P0081,Electronics,2025-09-02 21:13:00
S00264,P0046,Electronics,2025-09-04 21:08:00
S00264,P0279,Books,2025-09-01 16:06:00
S00264,P0087,Books,2025-09-04 10:24:00
S00265,P0284,Food,2025-09-03 09:12:00
S00265,P0066,Food,2025-09-01 11:28:00
S00265,P0123,Electronics,2025-09-03 22:43:00
S00265,P0045,Baby,2025-09-03 13:41:00
S00266,P0281,Baby,2025-09-04 14:22:00
S00266,P0200,Fashion,2025-09-07 21:16:00
S00266,P0184,Food,2025-09-05 15:44:00
S00266,P0142,Electronics,2025-09-04 01:42:00
S00267,P0252,Food,2025-09-02 05:19:00
S00268,P0217,Fashion,2025-09-07 09:01:00
S00268,P0266,Fashion,2025-09-02 17:22:00
S00268,P0163,Fashion,2025-09-06 14:18:00
S00268,P0026,Electronics,2025-09-01 15:51:00
S00268,P0029,Electronics,2025-09-07 04:34:00
S00269,P0224,Books,2025-09-04 03:24:00
S00269,P0298,Fashion,2025-09-07 17:32:00
S00269,P0113,Baby,2025-09-06 21:17:00
S00269,P0102,Food,2025-09-06 01:51:00
S00269,P0048,Fashion,2025-09-05 23:46:00
S00270,P0270,Electronics,2025-09-01 12:48:00
S00270,P0267,Food,2025-09-04 19:30:00
S00271,P0174,Baby,2025-09-05 14:45:00
S00271,P0148,Food,2025-09-04 12:43:00
S00272,P0256,Electronics,2025-09-05 00:37:00
S00273,P0223,Fashion,2025-09-04 10:06:00
S00273,P0008,Electronics,2025-09-05 04:16:00
S00273,P0112,Electronics,2025-09-03 07:35:00
S00274,P0127,Books,2025-09-06 13:58:00
S00274,P0289,Fashion,2025-09-04 09:13:00
S00274,P0080,Baby,2025-09-02 00:41:00
S00274,P0154,Books,2025-09-05 09:05:00
S00274,P0173,Food,2025-09-03 09:31:00
S00275,P0010,Books,2025-09-01 00:54:00
S00276,P0213,Food,2025-09-03 09:42:00
S00276,P0058,Fashion,2025-09-01 13:52:00
S00276,P0070,Food,2025-09-05 03:14:00
S00276,P0295,Books,2025-09-06 21:59:00
S00277,P0047,Books,2025-09-03 07:10:00
S00278,P0196,Fashion,2025-09-05 16:02:00
S00278,P0088,Food,2025-09-06 00:18:00
S00278,P0213,Books,2025-09-06 09:36:00
S00278,P0172,Baby,2025-09-03 13:15:00
S00278,P0110,Food,2025-09-03 02:54:00
S00279,P0065,Food,2025-09-06 12:50:00
S00279,P0099,Baby,2025-09-02 11:43:00
S00280,P0018,Baby,2025-09-04 03:47:00
S00280,P0252,Baby,2025-09-04 21:39:00
S00280,P0282,Baby,2025-09-06 19:16:00
S00281,P0172,Fashion,2025-09-04 11:25:00
S00281,P0142,Baby,2025-09-01 13:42:00
S00281,P0106,Baby,2025-09-01 15:43:00
S00281,P0169,Fashion,2025-09-05 06:30:00
S00281,P0030,Fashion,2025-09-04 01:45:00
S00282,P0228,Baby,2025-09-02 12:38:00
S00283,P0195,Fashion,2025-09-03 22:42:00
S00283,P0260,Electronics,2025-09-03 13:35:00
S00283,P0108,Food,2025-09-03 09:32:00
S00283,P0214,Fashion,2025-09-07 07:46:00
S00283,P0098,Fashion,2025-09-01 21:48:00
S00284,P0152,Baby,2025-09-03 21:37:00
S00284,P0083,Fashion,2025-09-07 01:05:00
S00284,P0004,Fashion,2025-09-05 18:12:00
S00284,P0296,Electronics,2025-09-05 04:35:00
S00285,P0120,Food,2025-09-04 08:41:00
S00285,P0230,Books,2025-09-01 23:29:00
S00285,P0103,Books,2025-09-04 04:06:00
S00286,P0136,Fashion,2025-09-02 01:55:00
S00286,P0240,Food,2025-09-01 13:24:00
S00286,P0154,Books,2025-09-01 21:19:00
S00286,P0196,Books,2025-09-05 22:03:00
S00287,P0093,Food,2025-09-04 21:39:00
S00287,P0057,Books,2025-09-01 23:07:00
S00287,P0166,Baby,2025-09-02 20:39:00
S00288,P0198,Baby,2025-09-06 16:13:00
S00288,P0194,Books,2025-09-03 22:23:00
S00288,P0173,Fashion,2025-09-04 08:31:00
S00289,P0253,Food,2025-09-03 05:06:00
S00290,P0272,Electronics,2025-09-02 18:53:00
S00291,P0215,Fashion,2025-09-02 19:19:00
S00292,P0163,Food,2025-09-06 20:28:00
S00292,P0109,Electronics,2025-09-01 21:44:00
S00293,P0005,Fashion,2025-09-05 01:57:00
S00294,P0258,Books,2025-09-02 18:21:00
S00294,P0146,Fashion,2025-09-02 10:11:00
S00294,P0012,Baby,2025-09-05 17:29:00
S00295,P0106,Fashion,2025-09-07 05:56:00
S00295,P0236,Books,2025-09-01 01:14:00
S00296,P0225,Electronics,2025-09-04 19:15:00
S00296,P0033,Fashion,2025-09-06 17:12:00
S00297,P0225,Baby,2025-09-05 23:44:00
S00297,P0023,Baby,2025-09-05 00:36:00
S00298,P0109,Books,2025-09-05 23:01:00
S00299,P0069,Electronics,2025-09-02 03:02:00
S00299,P0182,Books,2025-09-06 14:01:00
S00300,P0030,Fashion,2025-09-02 10:34:00
S00300,P0070,Food,2025-09-06 13:12:00
S00300,P0227,Fashion,2025-09-01 10:45:00
S00300,P0056,Books,2025-09-03 23:03:00
S00300,P0272,Electronics,2025-09-07 02:41:00
S00301,P0240,Fashion,2025-09-05 06:16:00
S00301,P0149,Books,2025-09-07 00:06:00
S00301,P0080,Food,2025-09-07 21:00:00
S00301,P0046,Food,2025-09-03 01:29:00
S00302,P0008,Electronics,2025-09-06 07:23:00
S00302,P0108,Fashion,2025-09-02 20:41:00
S00302,P0039,Fashion,2025-09-03 12:29:00
S00302,P0091,Fashion,2025-09-03 22:25:00
S00302,P0011,Books,2025-09-03 03:07:00
S00303,P0293,Baby,2025-09-02 23:46:00
S00303,P0291,Food,2025-09-04 07:48:00
S00303,P0194,Books,2025-09-04 19:30:00
S00304,P0115,Food,2025-09-03 20:44:00
S00304,P0169,Fashion,2025-09-06 19:00:00
S00305,P0043,Fashion,2025-09-04 18:15:00
S00305,P0032,Electronics,2025-09-06 07:59:00
S00305,P0019,Fashion,2025-09-05 17:39:00
S00306,P0205,Electronics,2025-09-06 19:38:00
S00307,P0079,Electronics,2025-09-01 22:13:00
S00307,P0291,Electronics,2025-09-03 21:10:00
S00307,P0288,Books,2025-09-05 16:46:00
S00308,P0277,Food,2025-09-06 04:39:00
S00308,P0147,Books,2025-09-04 18:08:00
S00308,P0047,Books,2025-09-07 22:17:00
S00308,P0078,Books,2025-09-06 08:35:00
S00308,P0094,Books,2025-09-07 05:02:00
S00309,P0024,Electronics,2025-09-02 05:22:00
S00309,P0199,Food,2025-09-05 22:21:00
S00309,P0272,Books,2025-09-06 07:54:00
S00309,P0265,Fashion,2025-09-05 06:02:00
S00310,P0072,Food,2025-09-01 02:33:00
S00310,P0024,Food,2025-09-06 06:57:00
S00311,P0140,Books,2025-09-02 11:20:00
S00311,P0142,Fashion,2025-09-02 15:03:00
S00311,P0095,Electronics,2025-09-04 13:36:00
S00311,P0186,Books,2025-09-05 00:00:00
S00311,P0084,Baby,2025-09-01 20:40:00
S00312,P0271,Electronics,2025-09-07 08:10:00
S00312,P0090,Books,2025-09-02 03:19:00
S00312,P0142,Food,2025-09-05 07:05:00
S00312,P0242,Electronics,2025-09-06 12:50:00
S00312,P0191,Books,2025-09-01 20:52:00
S00313,P0234,Books,2025-09-06 19:23:00
S00313,P0073,Electronics,2025-09-07 16:50:00
S00313,P0026,Electronics,2025-09-03 11:09:00
S00313,P0090,Books,2025-09-03 21:57:00
S00314,P0011,Baby,2025-09-05 15:07:00
S00314,P0185,Baby,2025-09-02 14:42:00
S00315,P0223,Electronics,2025-09-03 20:10:00
S00315,P0262,Electronics,2025-09-05 20:00:00
S00315,P0210,Baby,2025-09-03 02:04:00
S00315,P0049,Baby,2025-09-04 13:36:00
S00315,P0242,Electronics,2025-09-01 05:29:00
S00316,P0048,Electronics,2025-09-06 13:02:00
S00317,P0028,Electronics,2025-09-01 22:21:00
S00317,P0254,Electronics,2025-09-06 20:07:00
S00317,P0133,Books,2025-09-01 05:38:00
S00317,P0235,Fashion,2025-09-05 02:15:00
S00318,P0219,Food,2025-09-02 05:10:00
S00318,P0155,Fashion,2025-09-04 21:24:00
S00318,P0095,Books,2025-09-02 16:21:00
S00318,P0146,Food,2025-09-05 22:39:00
S00318,P0241,Books,2025-09-07 04:21:00
S00319,P0001,Electronics,2025-09-05 14:09:00
S00320,P0010,Electronics,2025-09-04 17:47:00
S00321,P0253,Fashion,2025-09-03 18:33:00
S00321,P0266,Food,2025-09-07 00:40:00
S00321,P0111,Baby,2025-09-06 14:04:00
S00322,P0056,Baby,2025-09-06 17:18:00
S00322,P0056,Food,2025-09-04 09:13:00
S00323,P0249,Books,2025-09-05 02:33:00
S00324,P0049,Books,2025-09-03 04:37:00
S00324,P0217,Books,2025-09-01 06:30:00
S00324,P0030,Baby,2025-09-04 01:50:00
S00324,P0142,Books,2025-09-07 03:00:00
S00324,P0020,Fashion,2025-09-06 08:06:00
S00325,P0223,Food,2025-09-06 13:27:00
S00326,P0064,Fashion,2025-09-07 06:18:00
S00326,P0069,Fashion,2025-09-02 01:00:00
S00327,P0251,Baby,2025-09-03 06:54:00
S00327,P0157,Fashion,2025-09-04 12:45:00
S00328,P0271,Fashion,2025-09-07 08:06:00
S00328,P0017,Electronics,2025-09-03 02:42:00
S00328,P0181,Electronics,2025-09-04 02:57:00
S00328,P0253,Fashion,2025-09-02 00:26:00
S00329,P0222,Fashion,2025-09-01 10:14:00
S00329,P0027,Food,2025-09-04 17:52:00
S00330,P0206,Books,2025-09-02 20:27:00
S00330,P0085,Food,2025-09-06 13:00:00
S00330,P0030,Baby,2025-09-01 02:10:00
S00331,P0086,Electronics,2025-09-03 01:43:00
S00331,P0136,Electronics,2025-09-03 23:18:00
S00331,P0028,Fashion,2025-09-05 22:46:00
S00331,P0192,Fashion,2025-09-06 17:10:00
S00331,P0165,Food,2025-09-06 08:14:00
S00332,P0171,Food,2025-09-04 19:08:00
S00333,P0131,Food,2025-09-06 06:04:00
S00334,P0256,Food,2025-09-07 00:44:00
S00334,P0249,Fashion,2025-09-07 11:23:00
S00335,P0110,Fashion,2025-09-06 21:42:00
S00335,P0260,Food,2025-09-07 04:50:00
S00336,P0126,Baby,2025-09-01 09:05:00
S00336,P0109,Food,2025-09-04 00:26:00
S00337,P0085,Books,2025-09-03 15:30:00
S00337,P0198,Electronics,2025-09-06 00:06:00
S00337,P0073,Fashion,2025-09-07 06:05:00
S00337,P0083,Electronics,2025-09-02 09:52:00
S00337,P0254,Books,2025-09-06 20:36:00
S00338,P0102,Baby,2025-09-01 04:31:00
S00338,P0263,Electronics,2025-09-03 10:31:00
S00338,P0249,Fashion,2025-09-02 05:31:00
S00338,P0281,Baby,2025-09-07 13:34:00
S00339,P0292,Fashion,2025-09-04 00:41:00
S00340,P0210,Fashion,2025-09-06 16:30:00
S00341,P0282,Baby,2025-09-03 14:40:00
S00341,P0040,Books,2025-09-02 10:10:00
S00341,P0261,Fashion,2025-09-01 19:25:00
S00341,P0101,Books,2025-09-06 22:47:00
S00342,P0299,Books,2025-09-05 11:47:00
S00342,P0189,Electronics,2025-09-01 02:25:00
S00343,P0287,Fashion,2025-09-06 10:32:00
S00343,P0193,Fashion,2025-09-06 23:43:00
S00343,P0238,Electronics,2025-09-07 04:16:00
S00343,P0098,Baby,2025-09-06 16:13:00
S00343,P0025,Food,2025-09-02 19:52:00
S00344,P0036,Books,2025-09-06 14:16:00
S00345,P0230,Food,2025-09-02 06:28:00
S00345,P0113,Books,2025-09-07 08:10:00
S00345,P0163,Books,2025-09-04 08:05:00
S00345,P0160,Fashion,2025-09-01 13:26:00
S00346,P0180,Fashion,2025-09-02 07:08:00
S00346,P0216,Fashion,2025-09-06 11:18:00
S00346,P0062,Books,2025-09-04 22:50:00
S00347,P0066,Food,2025-09-04 18:29:00
S00347,P0261,Books,2025-09-07 07:16:00
S00347,P0262,Fashion,2025-09-03 11:24:00
S00347,P0216,Books,2025-09-01 23:09:00
S00348,P0130,Fashion,2025-09-06 01:14:00
S00348,P0042,Fashion,2025-09-01 13:44:00
S00349,P0061,Books,2025-09-01 15:36:00
S00349,P0030,Electronics,2025-09-05 10:42:00
S00350,P0196,Books,2025-09-02 05:56:00
S00350,P0052,Food,2025-09-06 17:25:00
S00350,P0046,Food,2025-09-06 00:14:00
S00350,P0012,Food,2025-09-01 12:06:00
S00350,P0071,Baby,2025-09-02 21:36:00
S00351,P0194,Food,2025-09-02 07:53:00
S00352,P0268,Food,2025-09-07 19:08:00
S00353,P0072,Books,2025-09-06 07:37:00
S00353,P0276,Food,2025-09-02 17:06:00
S00353,P0230,Books,2025-09-07 06:41:00
S00354,P0092,Electronics,2025-09-06 16:34:00
S00355,P0037,Fashion,2025-09-04 09:16:00
S00355,P0192,Electronics,2025-09-06 01:27:00
S00355,P0284,Electronics,2025-09-01 14:52:00
S00356,P0062,Books,2025-09-04 05:55:00
S00357,P0245,Fashion,2025-09-01 21:30:00
S00357,P0242,Fashion,2025-09-02 03:20:00
S00357,P0156,Baby,2025-09-06 04:50:00
S00357,P0257,Books,2025-09-07 08:59:00
S00357,P0050,Electronics,2025-09-01 20:18:00
S00358,P0204,Electronics,2025-09-05 18:41:00
S00359,P0029,Baby,2025-09-07 18:32:00
S00359,P0078,Books,2025-09-07 16:10:00
S00359,P0231,Fashion,2025-09-01 15:54:00
S00359,P0219,Books,2025-09-07 08:55:00
S00360,P0021,Baby,2025-09-01 16:14:00
S00360,P0236,Electronics,2025-09-03 20:53:00
S00360,P0015,Fashion,2025-09-04 17:30:00
S00360,P0229,Baby,2025-09-03 18:12:00
S00361,P0179,Fashion,2025-09-07 07:45:00
S00361,P0175,Electronics,2025-09-06 17:08:00
S00362,P0275,Electronics,2025-09-07 21:03:00
S00362,P0250,Electronics,2025-09-03 02:20:00
S00362,P0256,Books,2025-09-07 05:47:00
S00362,P0103,Electronics,2025-09-03 19:16:00
S00363,P0052,Electronics,2025-09-04 15:13:00
S00363,P0004,Baby,2025-09-07 14:36:00
S00363,P0257,Books,2025-09-01 05:17:00
S00363,P0117,Electronics,2025-09-02 15:56:00
S00363,P0001,Baby,2025-09-02 12:02:00
S00364,P0175,Electronics,2025-09-02 02:31:00
S00364,P0216,Fashion,2025-09-05 07:03:00
S00365,P0037,Books,2025-09-01 21:52:00
S00365,P0164,Baby,2025-09-07 13:57:00
S00365,P0069,Electronics,2025-09-03 23:51:00
S00366,P0095,Electronics,2025-09-02 15:43:00
S00366,P0278,Food,2025-09-03 05:59:00
S00366,P0231,Baby,2025-09-02 11:39:00
S00367,P0114,Baby,2025-09-02 04:24:00
S00368,P0262,Electronics,2025-09-01 06:02:00
S00368,P0202,Fashion,2025-09-02 19:24:00
S00368,P0265,Books,2025-09-07 21:08:00
S00368,P0296,Fashion,2025-09-03 23:26:00
S00368,P0038,Electronics,2025-09-03 14:18:00
S00369,P0073,Books,2025-09-05 06:30:00
S00369,P0241,Food,2025-09-01 09:16:00
S00369,P0214,Food,2025-09-07 06:17:00
S00369,P0038,Electronics,2025-09-02 22:48:00
S00370,P0168,Books,2025-09-04 13:50:00
S00370,P0236,Books,2025-09-06 06:01:00
S00370,P0153,Books,2025-09-02 21:19:00
S00371,P0102,Fashion,2025-09-03 14:21:00
S00371,P0275,Fashion,2025-09-07 18:46:00
S00371,P0266,Baby,2025-09-03 18:38:00
S00372,P0160,Fashion,2025-09-02 16:03:00
S00372,P0252,Books,2025-09-07 02:20:00
S00373,P0078,Baby,2025-09-07 18:19:00
S00373,P0278,Food,2025-09-01 04:54:00
S00373,P0131,Food,2025-09-04 17:03:00
S00373,P0125,Fashion,2025-09-07 20:42:00
S00373,P0189,Electronics,2025-09-01 18:56:00
S00374,P0142,Electronics,2025-09-02 10:24:00
S00375,P0052,Baby,2025-09-04 03:43:00
S00375,P0272,Books,2025-09-01 16:47:00
S00376,P0220,Fashion,2025-09-04 17:12:00
S00376,P0023,Baby,2025-09-07 13:19:00
S00376,P0289,Books,2025-09-01 23:55:00
S00377,P0179,Fashion,2025-09-02 15:42:00
S00377,P0269,Fashion,2025-09-07 13:17:00
S00377,P0280,Books,2025-09-04 12:44:00
S00377,P0200,Baby,2025-09-01 04:37:00
S00378,P0294,Baby,2025-09-05 21:39:00
S00378,P0089,Electronics,2025-09-02 07:27:00
S00378,P0082,Fashion,2025-09-01 21:05:00
S00378,P0098,Electronics,2025-09-06 04:51:00
S00379,P0088,Electronics,2025-09-01 17:20:00
S00379,P0231,Food,2025-09-07 07:49:00
S00379,P0263,Books,2025-09-06 14:33:00
S00380,P0186,Fashion,2025-09-06 16:53:00
S00381,P0189,Electronics,2025-09-05 09:53:00
S00381,P0254,Fashion,2025-09-02 15:13:00
S00382,P0237,Baby,2025-09-04 08:11:00
S00382,P0123,Food,2025-09-07 05:14:00
S00382,P0100,Food,2025-09-04 17:06:00
